date,cuisine_type,popularity_score,avg_price,season,day_type,is_holiday,weather_impact_category,booking_lead_time_days
2024-04-11,Seafood,88.37,273.03,Shoulder,Weekday,False,Favorable Weather,3
2024-04-12,Italian,83.05,158.48,Shoulder,Weekend,False,High Favorable Weather,3
2024-04-12,Chinese,88.65,253.99,Shoulder,Weekend,False,High Favorable Weather,5
2024-04-12,Indian,64.44,119.27,Shoulder,Weekend,False,High Favorable Weather,1
2024-04-12,Mexican,73.86,155.51,Shoulder,Weekend,False,High Favorable Weather,3
2024-04-12,French,100.0,284.1,Shoulder,Weekend,False,High Favorable Weather,12
2024-04-12,Thai,88.46,189.14,Shoulder,Weekend,False,High Favorable Weather,6
2024-04-12,Iranian,75.82,264.16,Shoulder,Weekend,False,High Favorable Weather,1
2024-04-12,Mediterranean,95.96,389.61,Shoulder,Weekend,False,High Favorable Weather,7
2024-04-12,Emirati,100.0,217.52,Shoulder,Weekend,False,High Favorable Weather,9
2024-04-12,Seafood,97.11,250.78,Shoulder,Weekend,False,High Favorable Weather,13
2024-04-13,Italian,71.83,141.94,Shoulder,Weekend,False,Favorable Weather,3
2024-04-13,Chinese,71.85,155.28,Shoulder,Weekend,False,Favorable Weather,2
2024-04-13,Indian,93.16,116.51,Shoulder,Weekend,False,Favorable Weather,12
2024-04-13,Mexican,60.48,220.61,Shoulder,Weekend,False,Favorable Weather,1
2024-04-13,French,80.97,409.55,Shoulder,Weekend,False,Favorable Weather,5
2024-04-13,Thai,87.31,223.98,Shoulder,Weekend,False,Favorable Weather,5
2024-04-13,Iranian,74.91,228.88,Shoulder,Weekend,False,Favorable Weather,3
2024-04-13,Mediterranean,78.84,361.65,Shoulder,Weekend,False,Favorable Weather,1
2024-04-13,Emirati,100.0,315.61,Shoulder,Weekend,False,Favorable Weather,6
2024-04-13,Seafood,84.09,308.17,Shoulder,Weekend,False,Favorable Weather,2
2024-04-14,Italian,89.02,208.68,Shoulder,Weekday,True,High Favorable Weather,7
2024-04-14,Chinese,88.76,215.19,Shoulder,Weekday,True,High Favorable Weather,5
2024-04-14,Indian,65.57,191.83,Shoulder,Weekday,True,High Favorable Weather,2
2024-04-14,Mexican,80.55,180.51,Shoulder,Weekday,True,High Favorable Weather,7
2024-04-14,French,86.0,288.93,Shoulder,Weekday,True,High Favorable Weather,7
2024-04-14,Thai,72.51,217.33,Shoulder,Weekday,True,High Favorable Weather,3
2024-04-14,Iranian,86.02,169.42,Shoulder,Weekday,True,High Favorable Weather,6
2024-04-14,Mediterranean,74.04,217.76,Shoulder,Weekday,True,High Favorable Weather,1
2024-04-14,Emirati,85.81,323.36,Shoulder,Weekday,True,High Favorable Weather,4
2024-04-14,Seafood,72.78,222.35,Shoulder,Weekday,True,High Favorable Weather,2
2024-04-15,Italian,71.21,114.42,Shoulder,Weekday,False,High Favorable Weather,3
2024-04-15,Chinese,77.84,126.03,Shoulder,Weekday,False,High Favorable Weather,1
2024-04-15,Indian,67.2,177.53,Shoulder,Weekday,False,High Favorable Weather,3
2024-04-15,Mexican,70.95,105.91,Shoulder,Weekday,False,High Favorable Weather,1
2024-04-15,French,59.5,339.05,Shoulder,Weekday,False,High Favorable Weather,0
2024-04-15,Thai,71.87,211.41,Shoulder,Weekday,False,High Favorable Weather,1
2024-04-15,Iranian,63.4,237.32,Shoulder,Weekday,False,High Favorable Weather,1
2024-04-15,Mediterranean,69.49,353.05,Shoulder,Weekday,False,High Favorable Weather,1
2024-04-15,Emirati,73.67,267.14,Shoulder,Weekday,False,High Favorable Weather,2
2024-04-15,Seafood,76.19,197.2,Shoulder,Weekday,False,High Favorable Weather,2
2024-04-16,Italian,52.65,149.96,Shoulder,Weekday,False,Neutral,1
2024-04-16,Chinese,50.78,163.9,Shoulder,Weekday,False,Neutral,0
2024-04-16,Indian,62.76,194.09,Shoulder,Weekday,False,Neutral,1
2024-04-16,Mexican,53.51,227.58,Shoulder,Weekday,False,Neutral,0
2024-04-16,French,52.99,252.94,Shoulder,Weekday,False,Neutral,0
2024-04-16,Thai,51.42,185.73,Shoulder,Weekday,False,Neutral,1
2024-04-16,Iranian,72.17,98.42,Shoulder,Weekday,False,Neutral,2
2024-04-16,Mediterranean,52.84,364.72,Shoulder,Weekday,False,Neutral,1
2024-04-16,Emirati,78.9,276.15,Shoulder,Weekday,False,Neutral,1
2024-04-16,Seafood,62.8,312.65,Shoulder,Weekday,False,Neutral,0
2024-04-17,Italian,63.88,114.93,Shoulder,Weekday,False,High Favorable Weather,0
2024-04-17,Chinese,67.66,189.25,Shoulder,Weekday,False,High Favorable Weather,1
2024-04-17,Indian,57.31,178.41,Shoulder,Weekday,False,High Favorable Weather,1
2024-04-17,Mexican,75.64,151.12,Shoulder,Weekday,False,High Favorable Weather,1
2024-04-17,French,64.87,376.59,Shoulder,Weekday,False,High Favorable Weather,1
2024-04-17,Thai,57.36,142.82,Shoulder,Weekday,False,High Favorable Weather,0
2024-04-17,Iranian,56.72,142.49,Shoulder,Weekday,False,High Favorable Weather,1
2024-04-17,Mediterranean,56.95,387.94,Shoulder,Weekday,False,High Favorable Weather,1
2024-04-17,Emirati,65.35,218.36,Shoulder,Weekday,False,High Favorable Weather,3
2024-04-17,Seafood,57.96,182.21,Shoulder,Weekday,False,High Favorable Weather,1
2024-04-18,Italian,57.69,149.54,Shoulder,Weekday,False,Moderate Heat Impact,0
2024-04-18,Chinese,50.0,132.14,Shoulder,Weekday,False,Moderate Heat Impact,0
2024-04-18,Indian,61.69,178.99,Shoulder,Weekday,False,Moderate Heat Impact,1
2024-04-18,Mexican,56.72,101.09,Shoulder,Weekday,False,Moderate Heat Impact,0
2024-04-18,French,67.87,199.28,Shoulder,Weekday,False,Moderate Heat Impact,3
2024-04-18,Thai,64.98,203.6,Shoulder,Weekday,False,Moderate Heat Impact,1
2024-04-18,Iranian,74.56,180.14,Shoulder,Weekday,False,Moderate Heat Impact,2
2024-04-18,Mediterranean,72.44,346.85,Shoulder,Weekday,False,Moderate Heat Impact,1
2024-04-18,Emirati,72.6,262.33,Shoulder,Weekday,False,Moderate Heat Impact,2
2024-04-18,Seafood,82.14,237.83,Shoulder,Weekday,False,Moderate Heat Impact,2
2024-04-19,Italian,58.82,225.17,Shoulder,Weekend,False,Favorable Weather,0
2024-04-19,Chinese,62.55,181.04,Shoulder,Weekend,False,Favorable Weather,1
2024-04-19,Indian,91.06,212.37,Shoulder,Weekend,False,Favorable Weather,12
2024-04-19,Mexican,64.4,261.2,Shoulder,Weekend,False,Favorable Weather,0
2024-04-19,French,72.49,406.48,Shoulder,Weekend,False,Favorable Weather,1
2024-04-19,Thai,68.97,265.73,Shoulder,Weekend,False,Favorable Weather,1
2024-04-19,Iranian,91.98,163.52,Shoulder,Weekend,False,Favorable Weather,8
2024-04-19,Mediterranean,91.72,270.14,Shoulder,Weekend,False,Favorable Weather,13
2024-04-19,Emirati,83.08,309.56,Shoulder,Weekend,False,Favorable Weather,2
2024-04-19,Seafood,83.79,293.13,Shoulder,Weekend,False,Favorable Weather,2
2024-04-20,Italian,65.84,227.07,Shoulder,Weekend,False,Favorable Weather,3
2024-04-20,Chinese,69.13,258.03,Shoulder,Weekend,False,Favorable Weather,2
2024-04-20,Indian,60.91,190.61,Shoulder,Weekend,False,Favorable Weather,0
2024-04-20,Mexican,59.6,166.41,Shoulder,Weekend,False,Favorable Weather,0
2024-04-20,French,82.44,406.13,Shoulder,Weekend,False,Favorable Weather,2
2024-04-20,Thai,77.15,213.38,Shoulder,Weekend,False,Favorable Weather,3
2024-04-20,Iranian,82.13,266.08,Shoulder,Weekend,False,Favorable Weather,7
2024-04-20,Mediterranean,77.39,330.94,Shoulder,Weekend,False,Favorable Weather,3
2024-04-20,Emirati,70.71,258.17,Shoulder,Weekend,False,Favorable Weather,1
2024-04-20,Seafood,78.68,308.16,Shoulder,Weekend,False,Favorable Weather,1
2024-04-21,Italian,56.17,112.71,Shoulder,Weekday,False,Neutral,1
2024-04-21,Chinese,71.23,123.25,Shoulder,Weekday,False,Neutral,2
2024-04-21,Indian,74.43,161.58,Shoulder,Weekday,False,Neutral,1
2024-04-21,Mexican,50.0,191.9,Shoulder,Weekday,False,Neutral,0
2024-04-21,French,64.96,266.37,Shoulder,Weekday,False,Neutral,0
2024-04-21,Thai,74.99,236.98,Shoulder,Weekday,False,Neutral,1
2024-04-21,Iranian,60.12,183.39,Shoulder,Weekday,False,Neutral,0
2024-04-21,Mediterranean,66.53,274.99,Shoulder,Weekday,False,Neutral,3
2024-04-21,Emirati,74.72,183.52,Shoulder,Weekday,False,Neutral,3
2024-04-21,Seafood,76.17,329.77,Shoulder,Weekday,False,Neutral,2
2024-04-22,Italian,70.78,122.65,Shoulder,Weekday,False,Moderate Heat Impact,1
2024-04-22,Chinese,50.66,162.01,Shoulder,Weekday,False,Moderate Heat Impact,0
2024-04-22,Indian,57.77,184.48,Shoulder,Weekday,False,Moderate Heat Impact,1
2024-04-22,Mexican,71.78,200.22,Shoulder,Weekday,False,Moderate Heat Impact,1
2024-04-22,French,79.26,284.72,Shoulder,Weekday,False,Moderate Heat Impact,1
2024-04-22,Thai,57.63,236.05,Shoulder,Weekday,False,Moderate Heat Impact,0
2024-04-22,Iranian,70.35,145.59,Shoulder,Weekday,False,Moderate Heat Impact,2
2024-04-22,Mediterranean,53.74,205.11,Shoulder,Weekday,False,Moderate Heat Impact,0
2024-04-22,Emirati,81.22,245.49,Shoulder,Weekday,False,Moderate Heat Impact,7
2024-04-22,Seafood,57.0,298.67,Shoulder,Weekday,False,Moderate Heat Impact,0
2024-04-23,Italian,50.0,102.84,Shoulder,Weekday,False,Moderate Heat Impact,0
2024-04-23,Chinese,71.94,216.32,Shoulder,Weekday,False,Moderate Heat Impact,3
2024-04-23,Indian,69.88,158.79,Shoulder,Weekday,False,Moderate Heat Impact,2
2024-04-23,Mexican,70.59,205.68,Shoulder,Weekday,False,Moderate Heat Impact,2
2024-04-23,French,63.48,337.81,Shoulder,Weekday,False,Moderate Heat Impact,0
2024-04-23,Thai,53.28,207.22,Shoulder,Weekday,False,Moderate Heat Impact,0
2024-04-23,Iranian,65.56,213.88,Shoulder,Weekday,False,Moderate Heat Impact,1
2024-04-23,Mediterranean,55.44,343.65,Shoulder,Weekday,False,Moderate Heat Impact,0
2024-04-23,Emirati,68.24,315.31,Shoulder,Weekday,False,Moderate Heat Impact,3
2024-04-23,Seafood,78.39,213.59,Shoulder,Weekday,False,Moderate Heat Impact,1
2024-04-24,Italian,52.67,168.94,Shoulder,Weekday,False,Neutral,1
2024-04-24,Chinese,53.73,225.73,Shoulder,Weekday,False,Neutral,1
2024-04-24,Indian,68.71,144.42,Shoulder,Weekday,False,Neutral,1
2024-04-24,Mexican,65.63,137.32,Shoulder,Weekday,False,Neutral,1
2024-04-24,French,66.76,261.51,Shoulder,Weekday,False,Neutral,3
2024-04-24,Thai,50.0,145.35,Shoulder,Weekday,False,Neutral,0
2024-04-24,Iranian,55.2,132.73,Shoulder,Weekday,False,Neutral,0
2024-04-24,Mediterranean,57.75,267.91,Shoulder,Weekday,False,Neutral,0
2024-04-24,Emirati,78.45,326.85,Shoulder,Weekday,False,Neutral,2
2024-04-24,Seafood,55.01,283.02,Shoulder,Weekday,False,Neutral,0
2024-04-25,Italian,73.05,108.26,Shoulder,Weekday,False,Neutral,2
2024-04-25,Chinese,50.0,211.8,Shoulder,Weekday,False,Neutral,1
2024-04-25,Indian,54.18,154.18,Shoulder,Weekday,False,Neutral,0
2024-04-25,Mexican,66.98,214.02,Shoulder,Weekday,False,Neutral,3
2024-04-25,French,56.55,292.97,Shoulder,Weekday,False,Neutral,0
2024-04-25,Thai,59.69,179.13,Shoulder,Weekday,False,Neutral,1
2024-04-25,Iranian,65.35,237.68,Shoulder,Weekday,False,Neutral,2
2024-04-25,Mediterranean,80.53,359.16,Shoulder,Weekday,False,Neutral,4
2024-04-25,Emirati,65.47,334.64,Shoulder,Weekday,False,Neutral,2
2024-04-25,Seafood,82.5,225.6,Shoulder,Weekday,False,Neutral,2
2024-04-26,Italian,60.53,211.5,Shoulder,Weekend,False,Neutral,0
2024-04-26,Chinese,72.55,201.22,Shoulder,Weekend,False,Neutral,2
2024-04-26,Indian,89.66,135.1,Shoulder,Weekend,False,Neutral,6
2024-04-26,Mexican,72.28,177.85,Shoulder,Weekend,False,Neutral,3
2024-04-26,French,92.43,391.94,Shoulder,Weekend,False,Neutral,11
2024-04-26,Thai,87.27,166.56,Shoulder,Weekend,False,Neutral,6
2024-04-26,Iranian,86.49,216.86,Shoulder,Weekend,False,Neutral,4
2024-04-26,Mediterranean,76.77,309.6,Shoulder,Weekend,False,Neutral,1
2024-04-26,Emirati,90.92,241.67,Shoulder,Weekend,False,Neutral,10
2024-04-26,Seafood,81.44,332.9,Shoulder,Weekend,False,Neutral,6
2024-04-27,Italian,68.47,199.71,Shoulder,Weekend,False,Favorable Weather,3
2024-04-27,Chinese,79.4,216.42,Shoulder,Weekend,False,Favorable Weather,2
2024-04-27,Indian,91.56,156.24,Shoulder,Weekend,False,Favorable Weather,12
2024-04-27,Mexican,64.18,131.42,Shoulder,Weekend,False,Favorable Weather,0
2024-04-27,French,91.88,306.04,Shoulder,Weekend,False,Favorable Weather,6
2024-04-27,Thai,81.49,150.52,Shoulder,Weekend,False,Favorable Weather,2
2024-04-27,Iranian,59.94,249.23,Shoulder,Weekend,False,Favorable Weather,1
2024-04-27,Mediterranean,67.99,220.98,Shoulder,Weekend,False,Favorable Weather,3
2024-04-27,Emirati,82.01,351.3,Shoulder,Weekend,False,Favorable Weather,3
2024-04-27,Seafood,74.26,265.74,Shoulder,Weekend,False,Favorable Weather,3
2024-04-28,Italian,77.36,136.56,Shoulder,Weekday,False,Favorable Weather,2
2024-04-28,Chinese,69.29,133.46,Shoulder,Weekday,False,Favorable Weather,3
2024-04-28,Indian,64.27,197.86,Shoulder,Weekday,False,Favorable Weather,1
2024-04-28,Mexican,57.35,110.83,Shoulder,Weekday,False,Favorable Weather,0
2024-04-28,French,71.01,346.44,Shoulder,Weekday,False,Favorable Weather,1
2024-04-28,Thai,50.0,132.96,Shoulder,Weekday,False,Favorable Weather,1
2024-04-28,Iranian,74.2,178.15,Shoulder,Weekday,False,Favorable Weather,3
2024-04-28,Mediterranean,66.41,275.73,Shoulder,Weekday,False,Favorable Weather,1
2024-04-28,Emirati,65.99,197.49,Shoulder,Weekday,False,Favorable Weather,3
2024-04-28,Seafood,57.41,288.58,Shoulder,Weekday,False,Favorable Weather,0
2024-04-29,Italian,66.09,175.58,Shoulder,Weekday,False,High Favorable Weather,2
2024-04-29,Chinese,63.86,154.04,Shoulder,Weekday,False,High Favorable Weather,1
2024-04-29,Indian,73.53,238.97,Shoulder,Weekday,False,High Favorable Weather,2
2024-04-29,Mexican,70.02,175.97,Shoulder,Weekday,False,High Favorable Weather,2
2024-04-29,French,60.97,319.97,Shoulder,Weekday,False,High Favorable Weather,1
2024-04-29,Thai,64.47,242.63,Shoulder,Weekday,False,High Favorable Weather,0
2024-04-29,Iranian,70.73,149.05,Shoulder,Weekday,False,High Favorable Weather,2
2024-04-29,Mediterranean,76.1,211.54,Shoulder,Weekday,False,High Favorable Weather,3
2024-04-29,Emirati,73.19,283.13,Shoulder,Weekday,False,High Favorable Weather,1
2024-04-29,Seafood,57.74,319.73,Shoulder,Weekday,False,High Favorable Weather,0
2024-04-30,Italian,64.28,104.24,Shoulder,Weekday,False,Moderate Heat Impact,0
2024-04-30,Chinese,71.47,120.8,Shoulder,Weekday,False,Moderate Heat Impact,2
2024-04-30,Indian,71.36,187.62,Shoulder,Weekday,False,Moderate Heat Impact,2
2024-04-30,Mexican,58.31,174.28,Shoulder,Weekday,False,Moderate Heat Impact,1
2024-04-30,French,79.49,376.17,Shoulder,Weekday,False,Moderate Heat Impact,1
2024-04-30,Thai,72.17,118.37,Shoulder,Weekday,False,Moderate Heat Impact,1
2024-04-30,Iranian,74.1,143.98,Shoulder,Weekday,False,Moderate Heat Impact,1
2024-04-30,Mediterranean,82.48,298.83,Shoulder,Weekday,False,Moderate Heat Impact,3
2024-04-30,Emirati,70.32,179.93,Shoulder,Weekday,False,Moderate Heat Impact,1
2024-04-30,Seafood,82.36,229.79,Shoulder,Weekday,False,Moderate Heat Impact,2
2024-05-01,Italian,50.0,233.51,Summer/Off-Peak,Weekday,False,Moderate Heat Impact,1
2024-05-01,Chinese,50.0,173.74,Summer/Off-Peak,Weekday,False,Moderate Heat Impact,0
2024-05-01,Indian,52.86,233.8,Summer/Off-Peak,Weekday,False,Moderate Heat Impact,1
2024-05-01,Mexican,57.04,167.01,Summer/Off-Peak,Weekday,False,Moderate Heat Impact,1
2024-05-01,French,61.83,249.73,Summer/Off-Peak,Weekday,False,Moderate Heat Impact,1
2024-05-01,Thai,53.02,193.38,Summer/Off-Peak,Weekday,False,Moderate Heat Impact,0
2024-05-01,Iranian,62.91,230.67,Summer/Off-Peak,Weekday,False,Moderate Heat Impact,0
2024-05-01,Mediterranean,71.17,372.91,Summer/Off-Peak,Weekday,False,Moderate Heat Impact,3
2024-05-01,Emirati,51.56,249.06,Summer/Off-Peak,Weekday,False,Moderate Heat Impact,0
2024-05-01,Seafood,62.1,300.71,Summer/Off-Peak,Weekday,False,Moderate Heat Impact,0
2024-05-02,Italian,50.7,128.76,Summer/Off-Peak,Weekday,False,Neutral,0
2024-05-02,Chinese,66.18,141.21,Summer/Off-Peak,Weekday,False,Neutral,3
2024-05-02,Indian,60.08,226.02,Summer/Off-Peak,Weekday,False,Neutral,1
2024-05-02,Mexican,50.0,147.4,Summer/Off-Peak,Weekday,False,Neutral,1
2024-05-02,French,67.09,202.34,Summer/Off-Peak,Weekday,False,Neutral,3
2024-05-02,Thai,50.0,228.08,Summer/Off-Peak,Weekday,False,Neutral,1
2024-05-02,Iranian,52.2,214.77,Summer/Off-Peak,Weekday,False,Neutral,1
2024-05-02,Mediterranean,50.0,350.24,Summer/Off-Peak,Weekday,False,Neutral,0
2024-05-02,Emirati,70.75,201.97,Summer/Off-Peak,Weekday,False,Neutral,2
2024-05-02,Seafood,73.27,311.85,Summer/Off-Peak,Weekday,False,Neutral,1
2024-05-03,Italian,78.06,191.82,Summer/Off-Peak,Weekend,False,Neutral,1
2024-05-03,Chinese,70.72,228.07,Summer/Off-Peak,Weekend,False,Neutral,1
2024-05-03,Indian,59.57,256.83,Summer/Off-Peak,Weekend,False,Neutral,0
2024-05-03,Mexican,58.55,264.61,Summer/Off-Peak,Weekend,False,Neutral,1
2024-05-03,French,78.2,325.24,Summer/Off-Peak,Weekend,False,Neutral,3
2024-05-03,Thai,60.33,268.49,Summer/Off-Peak,Weekend,False,Neutral,0
2024-05-03,Iranian,70.27,194.9,Summer/Off-Peak,Weekend,False,Neutral,1
2024-05-03,Mediterranean,67.75,413.9,Summer/Off-Peak,Weekend,False,Neutral,3
2024-05-03,Emirati,59.94,374.68,Summer/Off-Peak,Weekend,False,Neutral,1
2024-05-03,Seafood,91.75,228.88,Summer/Off-Peak,Weekend,False,Neutral,14
2024-05-04,Italian,53.03,237.41,Summer/Off-Peak,Weekend,False,Neutral,0
2024-05-04,Chinese,73.73,140.03,Summer/Off-Peak,Weekend,False,Neutral,3
2024-05-04,Indian,76.89,262.5,Summer/Off-Peak,Weekend,False,Neutral,3
2024-05-04,Mexican,71.48,250.41,Summer/Off-Peak,Weekend,False,Neutral,1
2024-05-04,French,57.65,377.34,Summer/Off-Peak,Weekend,False,Neutral,0
2024-05-04,Thai,66.77,248.82,Summer/Off-Peak,Weekend,False,Neutral,3
2024-05-04,Iranian,75.73,250.54,Summer/Off-Peak,Weekend,False,Neutral,1
2024-05-04,Mediterranean,70.23,402.91,Summer/Off-Peak,Weekend,False,Neutral,3
2024-05-04,Emirati,60.87,324.31,Summer/Off-Peak,Weekend,False,Neutral,0
2024-05-04,Seafood,94.08,240.78,Summer/Off-Peak,Weekend,False,Neutral,10
2024-05-05,Italian,50.29,238.05,Summer/Off-Peak,Weekday,False,Severe Heat Impact,0
2024-05-05,Chinese,50.0,241.9,Summer/Off-Peak,Weekday,False,Severe Heat Impact,1
2024-05-05,Indian,50.0,228.13,Summer/Off-Peak,Weekday,False,Severe Heat Impact,0
2024-05-05,Mexican,50.0,150.45,Summer/Off-Peak,Weekday,False,Severe Heat Impact,1
2024-05-05,French,50.19,296.82,Summer/Off-Peak,Weekday,False,Severe Heat Impact,0
2024-05-05,Thai,50.0,217.4,Summer/Off-Peak,Weekday,False,Severe Heat Impact,0
2024-05-05,Iranian,57.45,103.35,Summer/Off-Peak,Weekday,False,Severe Heat Impact,0
2024-05-05,Mediterranean,50.0,210.6,Summer/Off-Peak,Weekday,False,Severe Heat Impact,1
2024-05-05,Emirati,50.0,263.52,Summer/Off-Peak,Weekday,False,Severe Heat Impact,1
2024-05-05,Seafood,50.57,246.43,Summer/Off-Peak,Weekday,False,Severe Heat Impact,1
2024-05-06,Italian,68.04,178.34,Summer/Off-Peak,Weekday,False,Favorable Weather,3
2024-05-06,Chinese,50.0,221.53,Summer/Off-Peak,Weekday,False,Favorable Weather,1
2024-05-06,Indian,51.64,135.7,Summer/Off-Peak,Weekday,False,Favorable Weather,0
2024-05-06,Mexican,62.39,243.29,Summer/Off-Peak,Weekday,False,Favorable Weather,1
2024-05-06,French,69.4,385.23,Summer/Off-Peak,Weekday,False,Favorable Weather,3
2024-05-06,Thai,52.83,108.44,Summer/Off-Peak,Weekday,False,Favorable Weather,1
2024-05-06,Iranian,64.8,143.42,Summer/Off-Peak,Weekday,False,Favorable Weather,0
2024-05-06,Mediterranean,51.69,207.36,Summer/Off-Peak,Weekday,False,Favorable Weather,1
2024-05-06,Emirati,64.59,237.07,Summer/Off-Peak,Weekday,False,Favorable Weather,1
2024-05-06,Seafood,52.24,266.93,Summer/Off-Peak,Weekday,False,Favorable Weather,0
2024-05-07,Italian,63.03,242.77,Summer/Off-Peak,Weekday,False,Severe Heat Impact,0
2024-05-07,Chinese,56.38,241.3,Summer/Off-Peak,Weekday,False,Severe Heat Impact,1
2024-05-07,Indian,50.0,193.08,Summer/Off-Peak,Weekday,False,Severe Heat Impact,1
2024-05-07,Mexican,60.6,184.0,Summer/Off-Peak,Weekday,False,Severe Heat Impact,0
2024-05-07,French,67.58,257.53,Summer/Off-Peak,Weekday,False,Severe Heat Impact,2
2024-05-07,Thai,50.04,110.17,Summer/Off-Peak,Weekday,False,Severe Heat Impact,1
2024-05-07,Iranian,50.0,163.67,Summer/Off-Peak,Weekday,False,Severe Heat Impact,1
2024-05-07,Mediterranean,71.64,336.98,Summer/Off-Peak,Weekday,False,Severe Heat Impact,1
2024-05-07,Emirati,59.17,196.72,Summer/Off-Peak,Weekday,False,Severe Heat Impact,0
2024-05-07,Seafood,72.41,331.89,Summer/Off-Peak,Weekday,False,Severe Heat Impact,3
2024-05-08,Italian,55.31,153.79,Summer/Off-Peak,Weekday,False,Severe Heat Impact,0
2024-05-08,Chinese,57.11,184.68,Summer/Off-Peak,Weekday,False,Severe Heat Impact,0
2024-05-08,Indian,56.79,151.49,Summer/Off-Peak,Weekday,False,Severe Heat Impact,0
2024-05-08,Mexican,53.89,150.24,Summer/Off-Peak,Weekday,False,Severe Heat Impact,1
2024-05-08,French,50.0,205.67,Summer/Off-Peak,Weekday,False,Severe Heat Impact,0
2024-05-08,Thai,58.52,138.67,Summer/Off-Peak,Weekday,False,Severe Heat Impact,0
2024-05-08,Iranian,58.82,197.19,Summer/Off-Peak,Weekday,False,Severe Heat Impact,1
2024-05-08,Mediterranean,50.56,210.13,Summer/Off-Peak,Weekday,False,Severe Heat Impact,0
2024-05-08,Emirati,56.06,183.52,Summer/Off-Peak,Weekday,False,Severe Heat Impact,0
2024-05-08,Seafood,56.73,322.75,Summer/Off-Peak,Weekday,False,Severe Heat Impact,1
2024-05-09,Italian,52.43,178.1,Summer/Off-Peak,Weekday,False,Moderate Heat Impact,1
2024-05-09,Chinese,51.89,202.22,Summer/Off-Peak,Weekday,False,Moderate Heat Impact,0
2024-05-09,Indian,59.87,172.48,Summer/Off-Peak,Weekday,False,Moderate Heat Impact,0
2024-05-09,Mexican,50.0,183.21,Summer/Off-Peak,Weekday,False,Moderate Heat Impact,0
2024-05-09,French,50.0,288.09,Summer/Off-Peak,Weekday,False,Moderate Heat Impact,1
2024-05-09,Thai,55.44,142.47,Summer/Off-Peak,Weekday,False,Moderate Heat Impact,1
2024-05-09,Iranian,65.83,165.25,Summer/Off-Peak,Weekday,False,Moderate Heat Impact,3
